username,full_name,is_verified,has_anonymous_profile_picture,biography_len,external_url,followers,following,has_clips,highlight_count,is_professional_account,is_private,media_count,total_tags,total_likes,total_comments,name_length,media_count_of_data_collected,average_likes
selis_k_basheer,Selis,0,0,26,0,692,827,0,0,0,1,0,0,0,0,5,0,0
arya_koyari,ARYA K,0,0,0,0,342,477,0,0,0,1,0,0,0,0,6,0,0
anand__k_s,Anand K S,0,0,25,0,348,445,0,3,0,1,3,3,491,48,9,3,163.6666667
_al_fajinsha_pk._,Al-Fajinsha PK,0,0,2,0,612,387,0,9,0,1,0,0,0,0,14,0,0
___.orochimaru.___,JAYARAM,0,0,8,0,709,700,0,4,0,1,19,63,2193,71,7,12,182.75
hisham_muneer__,������,0,0,25,0,538,453,0,0,0,1,0,0,0,0,6,0,0
igeethanjalidinesh,Geethanjali dinesh✨,0,0,27,0,304,366,1,4,0,1,51,6,1253,73,19,12,104.4166667
sruthisubha,Sruthi Subha,0,0,0,0,190,258,0,0,0,1,0,0,0,0,12,0,0
meghna_ramakrishnan,Meghna RS,0,1,0,0,460,641,0,0,0,1,5,19,873,180,9,5,174.6
athul_m0han,Athul Mohan,0,0,6,1,1130,1527,1,13,1,0,78,6,4155,799,11,12,346.25
_abhishek_c__v_,अभिषेक सी वी,0,0,0,0,548,559,0,1,1,0,20,45,1991,61,12,12,165.9166667
ananthan2k,Anantha nandanan,0,0,90,1,340,488,0,1,0,0,18,0,1013,9,16,12,84.41666667
th_meem,]#@^^€€^^,0,0,22,0,473,464,0,4,0,1,12,0,1199,46,9,12,99.91666667
famis___firoz,Famis ___ firoz,0,0,0,0,997,781,1,4,0,0,28,7,3307,295,15,12,275.5833333
srir_m,Sriram,0,0,23,0,893,465,0,0,0,0,0,0,0,0,6,0,0
sneheeey._,ꜱɴᴇʜᴀ ʙᴀʙᴜ,0,0,104,0,589,409,0,10,0,1,0,0,0,0,10,0,0
an__sh__112,ANU,0,0,36,0,105,115,1,0,1,0,25,10,648,51,3,12,54
ladyyturnip,____Devu____,0,0,34,0,296,131,0,6,0,0,1,3,124,7,12,1,124
___aswin__________,Aswin Suresh,0,0,80,0,503,586,0,4,0,1,5,7,675,22,12,5,135
akshaay.11,akshay,0,0,0,0,934,572,0,0,1,0,0,0,0,0,6,0,0
mittu_abi,Mittu Abi,0,0,32,0,252,188,1,1,0,0,81,5,401,22,9,12,33.41666667
sr._eelax_mi,sr._eelax_mi,0,0,0,0,70,187,0,0,0,1,0,0,0,0,12,0,0
afrin.shameer,Afrin,0,0,77,0,175,176,0,0,0,1,1,0,136,25,5,1,136
_ig_kiran._,❌️DEAD❌️,0,0,31,0,968,1040,1,6,1,0,29,52,2846,284,8,12,237.1666667
akshayhari4,Akshay Hari,0,0,1,0,627,492,0,3,0,1,0,0,0,0,11,0,0
_.dablo_,Abhiram Murali,0,0,30,0,827,904,0,4,0,1,6,39,1820,261,14,6,303.3333333
mr__a_sh,Ashin Ash,0,0,0,0,1135,1433,1,5,0,0,91,0,3984,513,9,12,332
_jyothiiikaa_,0,0,0,0,0,891,840,0,10,0,1,2,2,961,104,0,2,480.5
bvnswaroop,BJSS �,0,0,15,0,256,341,0,1,0,1,6,8,580,30,6,6,96.66666667
manojgolla02,Manoj Golla,0,0,0,0,263,434,0,0,0,1,0,0,0,0,11,0,0
beena.vinod.735,Beena Vinod,0,0,0,0,31,38,0,0,0,1,0,0,0,0,11,0,0
__aswanth__,A s w a n t h,0,0,39,0,646,678,0,5,0,1,24,43,2315,189,13,12,192.9166667
gayathri__14,Gayathri Nambiar,0,0,1,0,489,503,0,2,0,1,3,5,643,58,16,3,214.3333333
__shravika_shravzzz,Shravika,0,0,22,0,344,330,0,4,0,1,7,5,989,75,8,7,141.2857143
s.w_a.t_h.i,Nefelibata,0,0,135,0,264,240,0,6,0,0,5,1,693,103,10,5,138.6
saurav_ns,Saurav NS,0,0,39,0,707,934,1,10,1,0,190,2,1867,56,9,12,155.5833333
mr.leggie,NAVEEN KUMAR J,0,0,149,0,747,622,0,1,1,0,25,35,2561,265,14,12,213.4166667
vignesh.r._,V I G N E S H,0,0,33,0,376,345,0,0,0,1,1,2,156,6,13,1,156
kavyaa_ab,Kavya Balakrishnan,0,0,35,0,749,785,1,6,0,1,91,7,2953,102,18,12,246.0833333
stup1fy.18,Manu,0,0,86,0,856,748,0,3,0,0,11,2,4495,432,4,11,408.6363636
saiganesh2692,PST SAI GANESH,0,0,0,0,137,228,0,3,0,0,13,8,621,39,14,12,51.75
anand_patel._,�N � N D   P� T E L,0,0,81,1,348,450,1,12,0,1,44,43,1330,78,19,12,110.8333333
_.messi_girl,Nandana,0,0,86,0,441,406,1,4,0,1,23,19,3050,459,7,12,254.1666667
rohith__j,Rohith,0,0,12,0,509,563,1,1,0,1,37,109,2605,926,6,12,217.0833333
hiba_han_an_,Hiba Hanan,0,0,39,0,665,734,0,3,0,1,0,0,0,0,10,0,0
nazal_salam_kt,NaZal SaLam Kt,0,0,1,0,1216,1961,0,0,0,1,3,5,677,19,14,3,225.6666667
sudu_sudev,Sudev K U,0,0,52,0,968,983,0,0,0,1,16,68,3235,368,9,12,269.5833333
adwaith_l,adwaith lohil,0,0,80,0,972,982,0,0,0,1,37,53,4398,258,13,12,366.5
m.j_05_,mebal joseph,0,0,2,0,517,517,0,3,0,1,6,26,1001,177,12,6,166.8333333
_rooith.raj,Rᴏʜɪᴛʜ ʀᴀᴊ,0,0,42,0,1198,1019,0,1,0,1,10,11,1876,258,10,10,187.6
sreejithviyyur,Sreejith Viyyur,0,0,0,0,568,192,0,0,0,0,22,0,1180,23,15,12,98.33333333
ani.x_x.maitra_,Aniket Maitra,0,0,45,0,216,346,0,0,0,0,8,0,451,25,13,8,56.375
vy_sh_na_viii,ɢᴏᴅ's ᴄʀᴇᴀᴛɪᴏɴ,0,0,110,0,222,198,0,2,0,1,4,11,283,51,14,4,70.75
ab_hay.aj_ith,�️bhay Ajith �,0,0,138,1,1152,702,0,3,0,0,64,61,2162,55,14,12,180.1666667
ad_rshm_,Adarsh,0,0,33,0,393,517,0,5,1,0,30,19,1270,44,6,12,105.8333333
athulvkrishna,Athul V Krishna,0,0,52,0,1549,598,1,12,1,0,135,12,3114,99,15,12,259.5
amritthhh,0,0,0,2,0,560,856,0,1,0,1,2,2,289,2,0,2,144.5
___.par_va_na.___,___p_a____,0,0,25,0,876,874,0,13,0,1,3,0,1168,158,10,3,389.3333333
legionnaire_of_demolisher,Gowtham.S,0,0,18,0,590,562,0,0,0,0,19,10,2063,227,9,12,171.9166667
sig.natureeeeeee,Duh.,0,0,84,0,1126,1057,0,0,1,0,6,88,1849,73,4,6,308.1666667
_.ada.rsh,∆D∆RSH,0,0,141,0,851,863,0,4,1,0,20,39,3356,114,6,12,279.6666667
akash___r,Akash R,0,0,72,0,564,700,0,24,0,1,21,3,1553,22,7,12,129.4166667
athul_nandhuzz_7,ATHUL_NANDHUZZ_7,0,0,16,0,1088,473,0,2,1,0,3,5,2582,172,16,3,860.6666667
thejasgopan,THEJ▲S,0,0,40,0,513,792,0,1,0,1,3,9,621,108,6,3,207
makeaboot,diya suresh,0,0,55,0,1407,1951,0,10,1,0,56,2,3532,198,11,12,294.3333333
paramahamsa23,Nithin sai paramahamsa,0,0,0,0,125,158,0,0,0,0,5,6,325,57,22,5,65
h_v_m_,Harsh,0,0,89,0,683,664,0,5,0,1,3,22,516,49,5,3,172
sruthisam._,Sruthi.,0,0,4,0,803,779,0,5,0,1,21,33,3798,289,7,12,316.5
abhiram_abhi_nlr,Abhiram PV,0,0,41,0,378,443,0,0,0,1,0,0,0,0,10,0,0
_sourav_ch_,Sourav C,0,0,0,1,410,665,0,2,0,1,6,30,776,90,8,6,129.3333333
stylehomes_rental_apartments,Shine Kottekat Ramakrishnan Kodungallur,0,0,150,0,128,529,1,2,0,0,7,0,92,0,39,7,13.14285714
shanij_ac,Muhammed Shanij,0,0,9,0,858,856,0,6,0,1,9,23,3459,216,15,9,384.3333333
n_a_n_d_h_a_k_i_s_h_o_r_e,N A N D H A K I S H O R E,0,0,2,0,691,933,0,1,0,1,1,1,276,40,25,1,276
_.spacepirate._,Rahul Pradeep,0,0,31,1,619,895,1,4,0,1,139,12,1857,76,13,12,154.75
_naaz_im,₦₳₳Ƶ,0,0,0,0,1166,1112,1,11,1,0,42,56,5093,318,4,12,424.4166667
ashwin_shenoi,Ashwin Shenoi,0,0,0,0,580,1205,0,0,0,1,0,0,0,0,13,0,0
_w_a_n_d_e_r_girl_,veda✨,0,0,130,0,1295,690,1,11,0,1,29,107,2848,523,5,12,237.3333333
athu_blu,ᴀᴛʜᴜʟ ꜱᴀɴᴅᴇᴇᴘ,0,0,23,0,533,370,0,0,1,0,1,0,210,36,13,1,210
jab_in,asna_jabin,0,0,16,1,581,698,0,6,0,1,4,2,1142,108,10,4,285.5
ash746_,Aswanth,0,0,14,0,922,726,0,4,0,1,215,0,1774,56,7,12,147.8333333
fida_3426,fida v,0,0,104,0,1150,1237,0,8,0,0,11,0,1404,26,6,11,127.6363636
abhii_abhiya,阿比耶,0,0,103,0,566,411,1,18,0,1,12,51,2428,326,3,12,202.3333333
_.suryagayatri._,s_.gayathri�,0,1,18,0,357,299,0,0,0,1,0,0,0,0,12,0,0
_aditya._.vishnu_,Aditya Vishnu,0,0,6,0,794,749,0,0,0,0,3,7,1094,240,13,3,364.6666667
_hinshe,Hina Sherin,0,0,8,0,16405,581,1,2,0,1,12,8,27464,646,11,12,2288.666667
vishnudevtj,Vishnu Dev T J,0,0,0,0,198,160,0,2,0,0,9,4,735,64,14,9,81.66666667
_adxgram_,Aadi �,0,0,33,0,537,606,1,1,0,1,3,2,687,68,6,3,229
mxnxs.m,MANAS,0,0,0,0,457,522,0,6,0,1,3,1,423,5,5,3,141
aravind_bhaskar_m,Aravind Bhaskar,0,0,0,0,890,946,1,0,0,1,9,13,2401,195,15,9,266.7777778
prahalad_krishna,prahalad,0,0,111,0,1217,1212,0,1,0,1,6,15,1658,67,8,6,276.3333333
sanjulofi,Abhi�,0,0,15,0,166,156,1,3,1,0,20,0,566,89,5,12,47.16666667
_anjalisonu_,�Sonuss�,0,0,46,0,560,372,1,22,1,0,10,58,1021,263,8,10,102.1
ya_du_k_ri_sh,Yadhu Krishnan,0,0,85,0,509,1254,0,4,0,1,26,18,1370,28,14,12,114.1666667
___aman_thejual___,امن 〽️,0,0,46,0,912,709,0,22,0,0,40,38,2992,210,6,12,249.3333333
sagar_s_abraham,Sagar S Abraham,0,0,17,0,774,853,0,3,0,1,8,7,1416,16,15,8,177
iammudassar_27,Mudassar Ahmed Shaik!,0,0,64,0,306,612,0,2,0,1,11,5,1709,221,21,11,155.3636364
jinasahmmd,jinasahmd,0,0,25,0,1585,988,0,0,0,1,5,2,1976,34,9,5,395.2
sadhika.praveen,ѕα∂нικα,0,0,1,0,1625,313,1,1,0,0,5,11,2019,163,7,5,403.8
f7r1s,فارس بن إبراهيم.,0,0,40,0,1180,967,1,6,1,0,118,11,2040,42,17,12,170
sharan_ram_k,Sharan_Ram_K,0,0,88,0,287,548,1,8,0,0,26,0,598,34,12,12,49.83333333
s00raj._,Sooraj Krishnan,0,0,0,0,366,242,0,0,0,1,0,0,0,0,15,0,0
rohit_ambooken,����� ������ ��������,0,0,67,1,733,645,0,2,0,1,9,42,1694,76,21,9,188.2222222
pa_ru_s__a_m_i,Abhirami_ parus,0,0,74,0,879,784,0,21,0,1,37,8,4545,471,15,12,378.75
angel_of_de.vil,ANGEL,0,0,32,0,719,198,0,1,0,0,1,0,179,7,5,1,179
afthab__17,Afthab,0,1,13,0,462,496,0,0,0,1,4,3,538,33,6,4,134.5
abhin_av._,ABHINAV,0,0,61,0,8312,1844,0,6,1,0,18,55,13854,656,7,12,1154.5
sandra_be_me_,Sandra Bino,0,0,42,0,862,772,0,14,0,1,42,7,4477,125,11,12,373.0833333
sreya_sathian,Sreya sathian,0,0,71,0,417,430,0,0,0,1,3,8,593,90,13,3,197.6666667
k.r.i.s.h.n.a_19,Krishna Sudheer,0,0,2,0,629,1306,0,0,0,0,3,3,694,126,15,3,231.3333333
_abhijith_nair,Abhijith A Nair,0,0,51,0,274,455,0,0,0,0,1,0,76,7,15,1,76
mr._.brahma,ബ്രഹ്മ,0,0,145,0,949,650,1,16,0,0,179,50,1346,119,6,12,112.1666667
r.ishu17,Rishitha�,0,0,0,0,420,593,0,0,0,1,4,0,899,31,9,4,224.75
kar.thicc_af,Karthik,0,0,46,0,482,1015,0,5,0,1,11,13,1403,485,7,11,127.5454545
himaspradeep,Hima�,0,0,46,0,558,506,0,1,0,1,2,3,431,39,5,2,215.5
__vjay_,VIJAY,0,0,2,0,1485,983,0,0,1,0,8,34,3022,258,5,8,377.75
abhirami_aa__mi_,�Abhirami Anil�,0,0,67,0,683,511,0,10,0,1,19,85,3656,1147,15,12,304.6666667
sibinvvappu,Sibinvv Appu,0,0,0,0,117,138,0,0,0,1,8,0,163,3,12,8,20.375
shalmin._,S  H  A  L  M  I  N �,0,0,27,0,1059,881,0,7,0,1,4,2,1248,172,21,4,312
